student_id,branch_id,cgpa,active_backlogs,has_internship,gender,current_degree,internship_count,resume_score,coding_score,communication_score,placement_status,graduation_year
ST1196,1,9.77,0,False,Female,B.Tech,0,98,100,91,Eligible,2027
ST1197,2,7.58,0,True,Male,B.Tech,0,75,74,56,Eligible,2027
ST1198,2,7.78,0,True,Female,B.Tech,1,77,85,56,Eligible,2027
ST1199,5,6.87,0,True,Female,B.Tech,1,73,61,75,Eligible,2027
ST1200,2,7.86,0,False,Male,B.Tech,0,84,73,77,Eligible,2027
ST1201,4,8.24,0,False,Female,B.Tech,0,82,92,59,Eligible,2027
ST1202,4,7.11,0,True,Female,B.Tech,0,68,66,62,Eligible,2027
ST1203,4,8.67,0,False,Male,B.Tech,1,89,83,69,Eligible,2027
ST1204,4,6.16,0,True,Female,B.Tech,0,63,57,62,Eligible,2027
ST1205,1,7.75,0,False,Female,B.Tech,0,81,67,70,Eligible,2027
ST1206,2,8.42,0,False,Female,B.Tech,0,88,93,89,Eligible,2027
ST1207,3,6.12,0,True,Female,B.Tech,1,66,59,98,Eligible,2027
ST1208,4,7.31,0,False,Male,B.Tech,0,66,78,52,Eligible,2027
ST1209,5,6.18,0,False,Female,B.Tech,0,65,71,58,Eligible,2027
ST1210,3,6.98,0,False,Male,B.Tech,0,65,73,55,Eligible,2027
ST1211,2,6.26,0,False,Female,B.Tech,2,56,62,55,Eligible,2027
ST1212,1,6.56,0,True,Male,B.Tech,2,68,68,56,Eligible,2027
ST1213,3,6.4,0,True,Female,B.Tech,1,76,68,67,Eligible,2027
ST1214,5,6.72,0,True,Male,B.Tech,0,73,61,58,Eligible,2027
ST1215,4,8.29,0,False,Female,B.Tech,1,82,77,79,Eligible,2027
ST1216,4,9.06,0,False,Male,B.Tech,0,82,81,93,Eligible,2027
ST1217,3,6.71,0,True,Female,B.Tech,0,65,58,67,Eligible,2027
ST1218,5,6.47,0,True,Female,B.Tech,1,69,66,85,Eligible,2027
ST1219,2,6.82,1,False,Female,B.Tech,0,65,63,71,Eligible,2027
ST1220,5,6.59,1,False,Female,B.Tech,0,61,56,77,Eligible,2027
ST1221,4,9.6,0,False,Male,B.Tech,0,88,100,63,Eligible,2027
ST1222,4,7.8,0,True,Male,B.Tech,0,82,71,89,Eligible,2027
ST1223,4,8.85,0,False,Female,B.Tech,1,96,81,98,Eligible,2027
ST1224,1,9.3,0,False,Male,B.Tech,0,86,84,75,Eligible,2027
ST1225,4,8.81,0,True,Male,B.Tech,0,98,98,82,Eligible,2027
ST1226,4,7.12,0,True,Male,B.Tech,0,83,74,61,Eligible,2027
ST1227,1,8.66,0,False,Male,B.Tech,0,80,88,83,Eligible,2027
ST1228,5,6.35,0,False,Male,B.Tech,0,71,72,59,Eligible,2027
ST1229,2,9.41,0,False,Male,B.Tech,0,92,92,52,Eligible,2027
ST1230,3,8.45,0,False,Female,B.Tech,1,80,84,53,Eligible,2027
ST1231,2,7.45,0,False,Male,B.Tech,0,76,70,86,Eligible,2027
ST1232,5,8.8,0,False,Male,B.Tech,0,93,93,63,Eligible,2027
ST1233,4,7.83,1,False,Male,B.Tech,1,75,78,78,Eligible,2027
ST1234,2,6.77,0,False,Female,B.Tech,0,65,66,66,Eligible,2027
ST1235,1,9.42,0,False,Female,B.Tech,1,90,92,94,Eligible,2027
ST1236,1,7.13,0,False,Male,B.Tech,0,77,64,90,Eligible,2027
ST1237,2,9.28,0,False,Male,B.Tech,0,89,96,89,Eligible,2027
ST1238,1,6.85,0,False,Male,B.Tech,0,67,68,69,Eligible,2027
ST1239,3,8.54,0,False,Male,B.Tech,0,81,76,100,Eligible,2027
ST1240,3,7.55,0,False,Female,B.Tech,0,77,66,53,Eligible,2027
ST1241,5,8.55,1,True,Female,B.Tech,1,89,91,71,Eligible,2027
ST1242,1,6.12,0,False,Male,B.Tech,0,69,62,58,Eligible,2027
ST1243,3,8.09,0,False,Male,B.Tech,1,86,76,63,Eligible,2027
ST1244,2,7.18,0,False,Female,B.Tech,0,67,66,62,Eligible,2027
ST1245,2,8.71,1,False,Male,B.Tech,0,80,86,82,Eligible,2027
ST1246,1,7.07,0,True,Female,B.Tech,0,67,75,51,Eligible,2027
ST1247,4,6.72,0,False,Male,B.Tech,0,60,63,53,Eligible,2027
ST1248,3,9.78,0,False,Male,B.Tech,0,91,90,71,Eligible,2027
ST1249,3,8.21,0,True,Male,B.Tech,0,87,83,84,Eligible,2027
ST1250,4,9.23,0,False,Male,B.Tech,0,89,99,61,Eligible,2027
ST1251,2,9.66,0,False,Female,B.Tech,0,100,91,55,Eligible,2027
ST1252,4,6.73,1,True,Male,B.Tech,0,69,76,90,Eligible,2027
ST1253,2,7.77,0,False,Female,B.Tech,0,82,79,60,Eligible,2027
ST1254,3,8.66,0,False,Male,B.Tech,0,88,79,71,Eligible,2027
ST1255,4,7.81,0,False,Male,B.Tech,0,79,74,64,Eligible,2027
ST1256,2,7.05,0,False,Male,B.Tech,0,72,65,90,Eligible,2027
ST1257,2,9.2,0,False,Male,B.Tech,0,100,91,94,Eligible,2027
ST1258,1,8.64,0,True,Male,B.Tech,0,88,90,51,Eligible,2027
ST1259,1,6.21,0,False,Male,B.Tech,0,54,62,96,Eligible,2027
ST1260,1,8.25,0,False,Male,B.Tech,1,74,81,57,Eligible,2027
ST1261,1,8.89,0,False,Male,B.Tech,0,80,95,51,Eligible,2027
ST1262,5,6.86,0,False,Male,B.Tech,0,74,59,51,Eligible,2027
ST1263,2,6.18,0,False,Female,B.Tech,0,61,61,100,Eligible,2027
ST1264,3,6.26,0,True,Male,B.Tech,1,73,68,60,Eligible,2027
ST1265,2,6.06,0,False,Female,B.Tech,0,59,53,81,Eligible,2027
ST1266,1,9.29,0,False,Female,B.Tech,0,87,97,84,Eligible,2027
ST1267,3,9.77,0,True,Female,B.Tech,0,100,100,97,Eligible,2027
ST1268,3,7.97,0,False,Male,B.Tech,0,74,74,84,Eligible,2027
ST1269,2,9.73,0,True,Male,B.Tech,0,100,91,65,Eligible,2027
ST1270,2,9.88,0,False,Male,B.Tech,0,100,100,57,Eligible,2027
ST1271,4,6.97,0,False,Male,B.Tech,0,68,70,84,Eligible,2027
ST1272,4,7.18,0,False,Male,B.Tech,0,63,73,100,Eligible,2027
ST1273,1,7.28,0,True,Female,B.Tech,0,70,73,94,Eligible,2027
ST1274,1,8.8,0,False,Female,B.Tech,0,80,88,86,Eligible,2027
ST1275,3,7.29,0,False,Female,B.Tech,0,76,66,82,Eligible,2027
ST1276,3,6.75,0,True,Female,B.Tech,0,73,72,69,Eligible,2027
ST1277,5,8.29,0,False,Female,B.Tech,1,89,78,59,Eligible,2027
ST1278,3,8.76,0,True,Male,B.Tech,1,98,89,61,Eligible,2027
ST1279,2,6.06,0,True,Male,B.Tech,0,61,62,100,Eligible,2027
ST1280,1,9.55,0,False,Male,B.Tech,0,95,94,78,Eligible,2027
ST1281,3,8.85,0,True,Female,B.Tech,0,98,80,54,Eligible,2027
ST1282,1,7.85,1,False,Female,B.Tech,0,82,77,60,Eligible,2027
ST1283,1,7.08,2,False,Male,B.Tech,1,62,60,90,Eligible,2027
ST1284,5,6.45,0,False,Male,B.Tech,0,60,70,98,Eligible,2027
ST1285,3,9.7,0,False,Male,B.Tech,0,96,96,55,Eligible,2027
ST1286,2,7.75,0,False,Female,B.Tech,0,84,76,77,Eligible,2027
ST1287,5,8.66,0,False,Female,B.Tech,0,89,94,78,Eligible,2027
ST1288,5,7.01,0,False,Female,B.Tech,2,76,73,51,Eligible,2027
ST1289,2,6.96,0,False,Male,B.Tech,1,62,60,76,Eligible,2027
ST1290,1,6.94,1,False,Female,B.Tech,0,70,66,83,Eligible,2027
ST1291,2,6.29,0,False,Male,B.Tech,0,60,63,86,Eligible,2027
ST1292,4,8.89,0,True,Female,B.Tech,0,89,92,97,Eligible,2027
ST1293,2,6.23,0,False,Male,B.Tech,0,63,60,84,Eligible,2027
ST1294,3,6.26,0,False,Male,B.Tech,0,69,70,66,Eligible,2027
ST1295,1,7.47,0,True,Male,B.Tech,0,81,69,85,Eligible,2027
ST1296,3,6.29,0,False,Male,B.Tech,0,70,65,72,Eligible,2027
ST1297,4,8.16,0,False,Male,B.Tech,2,80,75,87,Eligible,2027
ST1298,4,9.2,0,False,Male,B.Tech,2,96,91,62,Eligible,2027
ST1299,2,7.79,0,False,Male,B.Tech,1,81,70,79,Eligible,2027
ST1300,3,7.69,0,False,Female,B.Tech,0,69,67,79,Eligible,2027
ST1301,1,7.32,0,False,Male,B.Tech,0,78,74,55,Eligible,2027
ST1302,2,7.34,0,True,Female,B.Tech,0,85,71,80,Eligible,2027
ST1303,1,8.29,0,False,Female,B.Tech,0,82,75,87,Eligible,2027
ST1304,5,6.6,0,False,Male,B.Tech,1,69,62,91,Eligible,2027
ST1305,2,8.74,0,False,Female,B.Tech,0,82,93,91,Eligible,2027
ST1306,5,9.2,0,False,Female,B.Tech,1,99,83,65,Eligible,2027
ST1307,5,9.04,0,False,Female,B.Tech,0,95,96,80,Eligible,2027
ST1308,5,6.97,0,False,Female,B.Tech,0,71,76,72,Eligible,2027
ST1309,3,8.4,0,False,Female,B.Tech,0,78,88,86,Eligible,2027
ST1310,5,8.9,0,False,Female,B.Tech,0,93,87,75,Eligible,2027
ST1311,4,6.35,0,False,Female,B.Tech,0,64,73,59,Eligible,2027
ST1312,4,7.5,0,False,Male,B.Tech,0,75,69,93,Eligible,2027
ST1313,4,6.27,0,False,Male,B.Tech,0,62,70,58,Eligible,2027
ST1314,3,8.43,0,True,Female,B.Tech,0,94,92,100,Eligible,2027
ST1315,1,9.77,0,True,Female,B.Tech,0,100,99,87,Eligible,2027
ST1316,2,7.16,0,True,Male,B.Tech,0,80,70,71,Eligible,2027
ST1317,3,7.22,0,False,Male,B.Tech,1,69,72,95,Eligible,2027
ST1318,2,7.9,0,True,Male,B.Tech,0,78,88,86,Eligible,2027
ST1319,3,6.54,0,True,Female,B.Tech,2,69,55,59,Eligible,2027
ST1320,5,9.96,0,False,Male,B.Tech,0,100,92,57,Eligible,2027
ST1321,5,6.95,0,False,Female,B.Tech,0,77,79,70,Eligible,2027
ST1322,5,8.35,0,False,Male,B.Tech,0,88,83,66,Eligible,2027
ST1323,3,9.93,0,False,Female,B.Tech,1,97,96,92,Eligible,2027
ST1324,2,6.75,0,False,Male,B.Tech,0,74,71,74,Eligible,2027
ST1325,4,6.96,0,False,Female,B.Tech,0,64,76,53,Eligible,2027
ST1326,1,8.95,0,False,Male,B.Tech,0,96,84,77,Eligible,2027
ST1327,4,6.04,0,True,Male,B.Tech,0,66,50,95,Eligible,2027
ST1328,5,6.03,0,False,Male,B.Tech,0,58,66,85,Eligible,2027
ST1329,5,8.59,0,False,Male,B.Tech,0,82,90,89,Eligible,2027
ST1330,5,7.76,0,False,Male,B.Tech,0,71,69,62,Eligible,2027
ST1331,3,6.64,1,True,Male,B.Tech,1,78,73,53,Eligible,2027
ST1332,1,9.57,0,False,Male,B.Tech,1,93,96,73,Eligible,2027
ST1333,3,9.37,0,False,Male,B.Tech,0,87,95,82,Eligible,2027
ST1334,2,8.13,0,False,Male,B.Tech,0,82,90,59,Eligible,2027
ST1335,5,9.45,0,False,Female,B.Tech,1,100,100,60,Eligible,2027
ST1336,2,7.39,0,False,Male,B.Tech,0,76,78,82,Eligible,2027
ST1337,1,6.96,0,False,Female,B.Tech,0,74,69,62,Eligible,2027
ST1338,1,9.11,0,False,Male,B.Tech,2,89,99,82,Eligible,2027
ST1339,3,7.14,0,False,Female,B.Tech,0,73,72,72,Eligible,2027
ST1340,3,7.5,0,False,Male,B.Tech,0,70,71,97,Eligible,2027
ST1341,3,6.16,0,False,Male,B.Tech,0,67,59,94,Eligible,2027
ST1342,1,6.1,0,False,Female,B.Tech,0,57,56,79,Eligible,2027
ST1343,4,9.85,0,True,Female,B.Tech,1,100,100,99,Eligible,2027
ST1344,4,6.38,0,True,Male,B.Tech,0,61,56,66,Eligible,2027
ST1345,1,6.31,0,False,Female,B.Tech,0,71,66,55,Eligible,2027
ST1346,4,8.15,0,False,Female,B.Tech,1,78,81,61,Eligible,2027
ST1347,4,6.86,0,True,Male,B.Tech,0,65,73,97,Eligible,2027
ST1348,1,7.3,0,False,Female,B.Tech,0,81,63,86,Eligible,2027
ST1349,1,8.96,0,True,Female,B.Tech,0,92,86,54,Eligible,2027
ST1350,4,8.78,0,True,Female,B.Tech,0,87,94,77,Eligible,2027
ST1351,1,9.84,0,True,Female,B.Tech,0,100,100,91,Eligible,2027
ST1352,5,6.92,0,False,Male,B.Tech,1,64,66,66,Eligible,2027
ST1353,5,7.06,0,False,Female,B.Tech,1,78,61,62,Eligible,2027
ST1354,2,6.94,0,False,Male,B.Tech,0,68,69,77,Eligible,2027
ST1355,1,6.89,0,False,Female,B.Tech,1,64,72,76,Eligible,2027
ST1356,4,9.7,0,False,Male,B.Tech,0,100,100,53,Eligible,2027
ST1357,1,6.2,0,False,Female,B.Tech,0,69,52,87,Eligible,2027
ST1358,1,7.03,0,False,Male,B.Tech,1,75,69,94,Eligible,2027
ST1359,3,6.5,1,True,Male,B.Tech,0,68,67,82,Eligible,2027
ST1360,3,7.51,0,False,Female,B.Tech,0,80,72,56,Eligible,2027
ST1361,2,8.8,0,False,Female,B.Tech,0,83,89,68,Eligible,2027
ST1362,3,9.48,2,False,Female,B.Tech,0,100,87,75,Eligible,2027
ST1363,3,6.68,0,False,Female,B.Tech,0,58,59,84,Eligible,2027
ST1364,4,8.51,0,False,Male,B.Tech,0,79,85,89,Eligible,2027
ST1365,3,9.56,0,True,Male,B.Tech,0,100,85,66,Eligible,2027
ST1366,3,8.21,0,True,Male,B.Tech,0,87,84,61,Eligible,2027
ST1367,2,6.65,0,True,Male,B.Tech,0,69,70,62,Eligible,2027
ST1368,5,6.9,0,False,Male,B.Tech,0,71,75,85,Eligible,2027
ST1369,3,7.7,0,False,Male,B.Tech,1,72,74,63,Eligible,2027
ST1370,5,6.68,0,False,Female,B.Tech,0,72,70,54,Eligible,2027
ST1371,1,7.39,0,False,Female,B.Tech,1,65,72,90,Eligible,2027
ST1372,1,6.01,0,False,Male,B.Tech,0,66,67,51,Eligible,2027
ST1373,5,7.26,0,False,Male,B.Tech,0,73,79,59,Eligible,2027
ST1374,2,6.21,0,False,Female,B.Tech,0,67,57,69,Eligible,2027
ST1375,4,7.13,0,False,Male,B.Tech,0,65,77,92,Eligible,2027
ST1376,3,9.81,0,False,Female,B.Tech,0,90,100,84,Eligible,2027
ST1377,1,8.03,0,False,Female,B.Tech,0,72,73,52,Eligible,2027
ST1378,1,7.38,0,False,Male,B.Tech,0,76,81,57,Eligible,2027
ST1379,5,9.17,0,False,Female,B.Tech,0,85,93,93,Eligible,2027
ST1380,3,9.52,0,False,Male,B.Tech,1,92,100,67,Eligible,2027
ST1381,4,7.15,0,False,Female,B.Tech,1,65,80,50,Eligible,2027
ST1382,2,6.2,0,False,Female,B.Tech,1,68,52,72,Eligible,2027
ST1383,5,8.87,0,False,Female,B.Tech,1,89,92,97,Eligible,2027
ST1384,1,9.44,0,True,Male,B.Tech,0,100,86,72,Eligible,2027
ST1385,3,7.5,0,True,Male,B.Tech,0,78,84,64,Eligible,2027
ST1386,3,7.79,0,False,Female,B.Tech,0,78,83,82,Eligible,2027
ST1387,4,7.22,0,False,Male,B.Tech,0,70,75,70,Eligible,2027
ST1388,3,8.29,0,False,Male,B.Tech,0,81,82,94,Eligible,2027
ST1389,4,9.31,1,False,Male,B.Tech,1,100,88,77,Eligible,2027
ST1390,3,7.96,1,True,Male,B.Tech,0,77,72,76,Eligible,2027
ST1391,3,7.14,0,False,Male,B.Tech,0,77,68,54,Eligible,2027
ST1392,4,7.09,0,False,Male,B.Tech,0,69,77,83,Eligible,2027
ST1393,1,9.21,0,False,Male,B.Tech,1,96,91,83,Eligible,2027
ST1394,5,7.96,0,False,Male,B.Tech,1,76,79,87,Eligible,2027
ST1395,1,6.28,0,True,Female,B.Tech,0,68,53,56,Eligible,2027
ST1396,5,7.11,0,False,Female,B.Tech,0,79,65,65,Eligible,2027
ST1397,3,8.96,0,True,Female,B.Tech,1,97,95,83,Eligible,2027
ST1398,3,6.53,0,True,Male,B.Tech,0,77,72,82,Eligible,2027
ST1399,3,6.18,0,False,Male,B.Tech,1,62,69,92,Eligible,2027
ST1400,5,7.93,0,True,Male,B.Tech,0,91,74,86,Eligible,2027
ST1401,5,8.94,0,True,Female,B.Tech,0,100,91,83,Eligible,2027
ST1402,1,9.56,0,False,Male,B.Tech,0,98,88,67,Eligible,2027
ST1403,4,9.52,0,False,Female,B.Tech,0,90,96,56,Eligible,2027
ST1404,4,7.72,0,False,Male,B.Tech,1,85,68,57,Eligible,2027
ST1405,5,8.36,0,False,Female,B.Tech,0,79,73,67,Eligible,2027
ST1406,1,8.46,0,False,Female,B.Tech,0,90,74,72,Eligible,2027
ST1407,5,7.43,0,False,Female,B.Tech,0,79,74,71,Eligible,2027
ST1408,5,8.49,0,False,Male,B.Tech,0,78,79,54,Eligible,2027
ST1409,4,9.45,0,True,Female,B.Tech,0,100,100,97,Eligible,2027
ST1410,2,7.16,0,False,Male,B.Tech,0,69,77,89,Eligible,2027
ST1411,4,7.11,0,False,Female,B.Tech,0,70,80,77,Eligible,2027
ST1412,3,9.26,0,False,Female,B.Tech,0,85,86,82,Eligible,2027
ST1413,1,9.0,0,False,Male,B.Tech,0,95,85,84,Eligible,2027
ST1414,4,6.07,0,True,Female,B.Tech,1,57,60,98,Eligible,2027
ST1415,5,7.14,1,False,Male,B.Tech,0,70,72,69,Eligible,2027
ST1416,5,9.0,0,False,Male,B.Tech,0,86,99,69,Eligible,2027
ST1417,5,6.86,0,False,Male,B.Tech,0,63,61,57,Eligible,2027
ST1418,1,6.51,1,False,Male,B.Tech,1,63,69,55,Eligible,2027
ST1419,4,7.87,0,False,Male,B.Tech,0,70,69,59,Eligible,2027
ST1420,4,6.7,0,True,Male,B.Tech,0,70,68,71,Eligible,2027
ST1421,2,9.54,0,False,Male,B.Tech,0,97,90,83,Eligible,2027
ST1422,5,6.83,1,True,Male,B.Tech,0,65,60,67,Eligible,2027
ST1423,3,8.51,0,True,Female,B.Tech,0,86,77,81,Eligible,2027
ST1424,1,9.08,0,False,Male,B.Tech,0,93,82,74,Eligible,2027
ST1425,4,7.43,0,True,Male,B.Tech,0,79,78,80,Eligible,2027
ST1426,1,9.07,0,False,Male,B.Tech,0,84,85,66,Eligible,2027
ST1427,1,9.16,1,False,Female,B.Tech,0,89,98,98,Eligible,2027
ST1428,2,6.95,0,False,Female,B.Tech,2,71,59,97,Eligible,2027
ST1429,1,6.14,0,False,Female,B.Tech,1,56,53,97,Eligible,2027
ST1430,3,8.15,0,True,Female,B.Tech,0,93,80,65,Eligible,2027
ST1431,4,8.84,0,False,Male,B.Tech,1,92,90,56,Eligible,2027
ST1432,2,9.27,0,False,Male,B.Tech,0,91,88,79,Eligible,2027
ST1433,1,8.85,0,False,Female,B.Tech,0,92,92,97,Eligible,2027
ST1434,5,7.39,0,False,Female,B.Tech,1,67,75,59,Eligible,2027
ST1435,4,8.44,0,True,Female,B.Tech,0,92,89,76,Eligible,2027
ST1436,1,9.2,0,False,Male,B.Tech,0,90,86,58,Eligible,2027
ST1437,1,7.53,0,False,Male,B.Tech,1,80,77,64,Eligible,2027
ST1438,5,6.41,0,True,Female,B.Tech,0,65,66,87,Eligible,2027
ST1439,1,9.09,0,False,Male,B.Tech,0,85,89,93,Eligible,2027
ST1440,4,7.65,0,True,Male,B.Tech,0,88,68,51,Eligible,2027
ST1441,1,7.63,1,False,Female,B.Tech,0,69,83,58,Eligible,2027
ST1442,4,9.54,0,True,Male,B.Tech,0,100,100,65,Eligible,2027
ST1443,2,7.47,0,False,Female,B.Tech,0,71,68,99,Eligible,2027
ST1444,3,8.37,0,False,Male,B.Tech,0,77,87,94,Eligible,2027
ST1445,5,9.18,1,False,Male,B.Tech,2,99,93,53,Eligible,2027
ST1446,4,6.43,0,False,Male,B.Tech,0,57,70,68,Eligible,2027
ST1447,5,9.32,0,False,Female,B.Tech,1,96,84,53,Eligible,2027
ST1448,5,6.21,0,False,Male,B.Tech,0,58,64,71,Eligible,2027
ST1449,5,8.19,0,False,Female,B.Tech,0,87,80,77,Eligible,2027
ST1450,2,6.1,0,False,Female,B.Tech,1,67,54,63,Eligible,2027
ST1451,3,9.93,0,False,Female,B.Tech,0,99,100,92,Eligible,2027
ST1452,1,6.84,0,True,Male,B.Tech,1,75,75,84,Eligible,2027
ST1453,5,8.08,0,False,Female,B.Tech,0,79,90,75,Eligible,2027
ST1454,3,6.27,0,False,Male,B.Tech,0,59,68,73,Eligible,2027
ST1455,2,8.19,0,False,Female,B.Tech,0,74,91,78,Eligible,2027
ST1456,3,8.39,0,False,Male,B.Tech,0,80,75,87,Eligible,2027
ST1457,2,6.7,1,False,Female,B.Tech,0,71,69,75,Eligible,2027
ST1458,4,7.35,2,False,Female,B.Tech,0,71,64,59,Eligible,2027
ST1459,3,6.19,0,False,Female,B.Tech,0,58,69,98,Eligible,2027
ST1460,3,8.7,0,False,Male,B.Tech,1,93,88,77,Eligible,2027
ST1461,3,7.81,1,False,Female,B.Tech,0,77,79,56,Eligible,2027
ST1462,4,6.86,2,False,Female,B.Tech,0,64,61,74,Eligible,2027
ST1463,1,9.8,0,False,Female,B.Tech,1,95,97,69,Eligible,2027
ST1464,5,7.49,0,False,Female,B.Tech,2,74,81,50,Eligible,2027
ST1465,2,8.55,0,False,Female,B.Tech,0,83,89,53,Eligible,2027
ST1466,5,8.32,1,True,Male,B.Tech,0,87,76,71,Eligible,2027
ST1467,4,8.73,0,False,Female,B.Tech,2,92,87,62,Eligible,2027
ST1468,5,9.32,0,False,Female,B.Tech,0,87,91,83,Eligible,2027
ST1469,1,6.05,1,True,Female,B.Tech,0,66,67,96,Eligible,2027
ST1470,4,9.96,0,False,Male,B.Tech,1,100,95,92,Eligible,2027
ST1471,5,7.52,0,False,Male,B.Tech,0,68,72,63,Eligible,2027
ST1472,1,6.97,0,False,Female,B.Tech,0,66,72,78,Eligible,2027
ST1473,3,9.3,0,True,Male,B.Tech,0,98,85,74,Eligible,2027
ST1474,5,6.9,0,False,Female,B.Tech,0,65,68,71,Eligible,2027
ST1475,4,7.39,1,False,Male,B.Tech,0,73,65,83,Eligible,2027
ST1476,3,8.16,1,False,Female,B.Tech,0,80,85,60,Eligible,2027
ST1477,3,9.93,0,False,Male,B.Tech,0,100,100,81,Eligible,2027
ST1478,2,8.32,0,False,Female,B.Tech,1,77,88,63,Eligible,2027
ST1479,3,9.85,0,True,Male,B.Tech,1,100,99,58,Eligible,2027
ST1480,4,9.93,0,False,Male,B.Tech,1,100,100,97,Eligible,2027
ST1481,5,8.92,0,False,Female,B.Tech,0,90,88,51,Eligible,2027
ST1482,2,9.66,0,True,Male,B.Tech,0,100,93,83,Eligible,2027
ST1483,5,7.26,1,False,Male,B.Tech,0,72,76,53,Eligible,2027
ST1484,3,6.72,1,False,Female,B.Tech,0,60,75,66,Eligible,2027
ST1485,2,6.68,0,False,Female,B.Tech,2,70,63,59,Eligible,2027
ST1486,1,9.51,0,True,Male,B.Tech,1,100,88,69,Eligible,2027
ST1487,2,8.49,1,False,Female,B.Tech,1,83,76,99,Eligible,2027
ST1488,2,6.26,0,False,Male,B.Tech,0,59,71,95,Eligible,2027
ST1489,4,6.34,0,False,Female,B.Tech,0,63,57,65,Eligible,2027
ST1490,1,7.38,0,False,Male,B.Tech,0,81,66,79,Eligible,2027
ST1491,2,9.21,0,False,Male,B.Tech,1,95,83,88,Eligible,2027
ST1492,3,8.76,1,True,Female,B.Tech,0,88,79,99,Eligible,2027
ST1493,3,8.8,0,False,Female,B.Tech,0,94,89,89,Eligible,2027
ST1494,5,8.73,0,False,Female,B.Tech,0,82,94,64,Eligible,2027
ST1495,5,9.3,0,False,Female,B.Tech,0,85,97,55,Eligible,2027
ST1496,4,9.76,0,True,Female,B.Tech,0,100,91,66,Eligible,2027
ST1497,4,7.5,0,False,Male,B.Tech,0,68,84,54,Eligible,2027
ST1498,4,6.72,0,True,Female,B.Tech,1,76,75,51,Eligible,2027
ST1499,1,8.79,0,True,Female,B.Tech,2,86,92,51,Eligible,2027
ST1500,5,9.84,0,False,Male,B.Tech,0,100,100,51,Eligible,2027
ST1501,2,8.38,0,False,Female,B.Tech,0,89,80,64,Eligible,2027
ST1502,3,7.55,0,True,Male,B.Tech,1,79,83,73,Eligible,2027
ST1503,2,9.54,0,True,Male,B.Tech,1,100,86,60,Eligible,2027
ST1504,3,8.22,0,False,Female,B.Tech,0,80,77,72,Eligible,2027
ST1505,3,7.42,0,True,Female,B.Tech,1,82,84,72,Eligible,2027
ST1506,1,9.96,0,True,Male,B.Tech,0,100,97,82,Eligible,2027
ST1507,5,6.05,0,False,Female,B.Tech,0,66,56,69,Eligible,2027
ST1508,2,8.22,0,True,Male,B.Tech,0,90,86,77,Eligible,2027
ST1509,3,9.97,0,False,Female,B.Tech,0,97,100,50,Eligible,2027
ST1510,4,9.09,0,True,Male,B.Tech,2,100,91,97,Eligible,2027
ST1511,3,9.94,0,False,Female,B.Tech,1,100,100,55,Eligible,2027
ST1512,3,6.04,0,False,Female,B.Tech,0,68,68,95,Eligible,2027
ST1513,4,9.64,0,False,Male,B.Tech,0,100,91,83,Eligible,2027
ST1514,5,6.33,0,False,Female,B.Tech,0,60,67,60,Eligible,2027
ST1515,1,8.6,0,False,Female,B.Tech,0,87,93,55,Eligible,2027
ST1516,5,9.18,1,True,Female,B.Tech,0,93,83,67,Eligible,2027
ST1517,4,9.86,1,False,Male,B.Tech,0,100,100,91,Eligible,2027
ST1518,2,8.84,0,True,Male,B.Tech,2,92,80,68,Eligible,2027
ST1519,4,9.71,0,True,Male,B.Tech,0,100,89,87,Eligible,2027
ST1520,5,9.25,1,True,Male,B.Tech,0,91,90,60,Eligible,2027
ST1521,1,7.62,0,False,Male,B.Tech,0,76,74,51,Eligible,2027
ST1522,1,6.38,1,False,Male,B.Tech,0,65,65,74,Eligible,2027
ST1523,4,6.18,0,True,Male,B.Tech,1,69,68,72,Eligible,2027
ST1524,1,7.01,0,True,Male,B.Tech,1,76,76,82,Eligible,2027
ST1525,1,6.57,0,True,Female,B.Tech,0,71,68,70,Eligible,2027
ST1526,5,7.84,1,False,Male,B.Tech,0,85,85,52,Eligible,2027
ST1527,1,6.31,0,False,Male,B.Tech,0,71,66,51,Eligible,2027
ST1528,3,9.61,0,False,Male,B.Tech,1,100,96,50,Eligible,2027
ST1529,5,8.17,1,False,Female,B.Tech,0,75,86,79,Eligible,2027
ST1530,4,9.36,0,False,Female,B.Tech,1,100,99,92,Eligible,2027
ST1531,4,6.71,0,False,Male,B.Tech,0,74,68,88,Eligible,2027
ST1532,2,6.1,0,False,Female,B.Tech,1,68,59,83,Eligible,2027
ST1533,2,6.7,0,True,Male,B.Tech,0,70,74,76,Eligible,2027
ST1534,5,8.42,1,False,Female,B.Tech,0,80,80,63,Eligible,2027
ST1535,3,6.0,0,False,Male,B.Tech,0,67,65,65,Eligible,2027
ST1536,3,6.5,0,False,Male,B.Tech,0,65,64,78,Eligible,2027
ST1537,3,9.87,1,False,Female,B.Tech,0,100,89,96,Eligible,2027
ST1538,3,8.82,0,False,Male,B.Tech,0,86,78,97,Eligible,2027
ST1539,2,7.51,0,False,Female,B.Tech,0,71,67,51,Eligible,2027
ST1540,5,6.35,0,True,Female,B.Tech,0,71,59,66,Eligible,2027
ST1541,1,9.36,0,False,Female,B.Tech,0,93,100,67,Eligible,2027
ST1542,5,9.22,0,False,Male,B.Tech,0,95,98,62,Eligible,2027
ST1543,5,9.36,1,False,Female,B.Tech,1,99,89,52,Eligible,2027
